-2.478219415495241766e-03
-5.001650479501448809e-02
1.868815604167926164e-02
1.346725231300194836e-01
2.934916733842045100e-01
4.457700933631955631e-01
4.885894094192498316e-01
4.539741270745811241e-01
2.655536525641574164e-01
2.683892537315891655e-02
